date,hour,u10,v10,blh,sp,tp,z,z850,z500,t500,t2m,t850,u850,v850,u500,v500
2025-02-14,09:00,3.3751812,-4.202737,775.2329,99226.81,0.0,1411.3127,13717.219,52942.637,246.75716,281.1139,273.12537,-1.5740356,-11.1754,11.093459,-13.842453
2025-02-14,10:00,3.5616746,-5.253253,1471.7534,99205.75,6.86571e-06,1411.3127,13803.324,53018.777,246.33649,283.23535,273.6482,0.61937904,-7.5783234,3.9464264,-9.6035
2025-02-14,11:00,2.3077126,-5.951001,1548.3767,99214.75,4.9583614e-06,1411.3127,13806.172,52997.63,245.69836,284.1902,273.61768,-2.1677809,-8.075806,3.4656887,-2.7080383
2025-02-14,12:00,-1.0977459,-4.9717045,1547.3921,99267.69,0.00029182434,1411.3127,13832.572,52932.46,244.71844,284.77124,272.7812,-4.270446,-8.603226,0.69879913,0.46569157
2025-02-14,13:00,-3.5770426,-1.5755539,1164.7694,99439.375,0.0007628618,1411.3127,13893.895,52936.85,243.78265,282.9121,271.8896,-6.5896997,-2.6802063,-1.9601564,0.55068684
2025-02-14,14:00,-2.2345667,0.18375397,1001.4673,99574.69,0.0006363425,1411.3127,13957.863,52955.16,242.15762,280.29468,271.38306,-5.9580326,-2.3188534,-4.609523,-0.49189758
2025-02-14,15:00,-0.76158047,0.10281658,809.8154,99653.25,0.00023749769,1411.3127,13999.0625,52988.492,242.05887,279.30347,270.8851,-2.5953531,-6.321825,-5.196455,-2.493431
2025-02-14,16:00,0.5707636,0.3355236,614.8672,99689.875,3.4339726e-05,1411.3127,14011.049,53050.516,242.4533,279.02832,270.5101,-1.3678265,-7.782072,-6.0166473,-7.3772545
2025-02-14,17:00,0.7282305,0.78770447,115.65953,99758.69,2.289191e-06,1411.3127,14066.219,53170.367,242.62436,278.1167,270.73016,-1.9537802,-7.619007,-9.1509,-10.648337
2025-02-14,18:00,0.6199732,0.78186893,69.105255,99808.75,0.0,1411.3127,14109.752,53269.832,242.93129,276.60486,271.27155,-2.7056923,-6.4781475,-13.051784,-9.946542
2025-02-14,19:00,0.5326481,0.25739002,60.78253,99855.81,3.799796e-07,1411.3127,14150.906,53363.973,243.17603,275.0675,271.9159,-2.8688068,-4.2897835,-15.096818,-9.105921
2025-02-14,20:00,0.6497202,0.109493256,45.067535,99931.75,0.0,1411.3127,14216.279,53487.93,243.53479,275.07996,272.39227,-2.2640142,-2.0320644,-16.249557,-9.801739
2025-02-14,21:00,0.8201704,0.25504494,38.409225,99981.56,0.0,1411.3127,14255.32,53594.44,244.11316,274.9768,272.47864,-1.8620062,-0.54061794,-16.19403,-9.013513
2025-02-14,22:00,0.97618705,0.10534954,40.568405,99984.0,0.0,1411.3127,14250.73,53706.92,245.31721,274.33557,271.86877,0.16425705,-2.8028574,-17.668533,-10.589508
2025-02-14,23:00,0.9665451,-0.10810852,24.276985,100000.875,0.0,1411.3127,14266.926,53810.027,245.91006,274.333,272.1972,-0.85725975,-2.855341,-16.199097,-10.505615
2025-02-15,00:00,0.6843605,-0.5476284,28.256935,99991.69,0.0,1411.3127,14263.857,53887.46,246.26215,274.40735,272.30133,-1.4980373,-2.3287754,-14.582626,-9.80303
2025-02-15,01:00,0.8548355,-1.207962,33.677826,100046.25,0.0,1411.3127,14306.141,54002.043,246.82454,274.58936,272.38422,-1.9900417,-1.9410954,-12.924316,-9.792601
2025-02-15,02:00,0.9308901,-1.3845453,40.89209,100054.625,0.0,1411.3127,14315.3125,54055.676,247.69104,274.4375,272.48865,-2.8420572,-0.5133753,-13.109931,-11.93439
2025-02-15,03:00,0.94174194,-1.4443178,41.621284,100063.44,3.814639e-07,1411.3127,14326.303,54117.637,248.63333,273.71094,272.51807,-3.6352005,1.0761604,-13.511472,-13.104334
2025-02-15,04:00,0.66942596,-1.3511524,47.23564,100106.81,3.814639e-07,1411.3127,14348.09,54186.496,249.51321,273.61536,272.1772,-3.3914824,1.8541365,-13.05158,-13.310379
2025-02-15,05:00,0.4303999,-1.1894484,54.904495,100167.5,0.0,1411.3127,14378.002,54262.902,250.04527,273.65662,271.62665,-2.5412836,1.786891,-11.522098,-12.7781925
2025-02-15,06:00,0.32929325,-1.1777687,53.114853,100194.5,0.0,1411.3127,14389.854,54325.523,250.39818,273.495,271.1983,-2.1617851,1.33638,-9.30941,-12.519472
2025-02-15,07:00,0.4216982,-1.2926989,49.423508,100221.5,8.731149e-11,1411.3127,14407.764,54388.043,250.52876,273.47058,271.04865,-1.9116144,0.64356804,-7.2421255,-12.283937
2025-02-15,08:00,0.23900205,-0.94181156,57.06743,100282.25,3.814639e-07,1411.3127,14455.794,54478.062,250.40022,275.14886,271.0515,-1.5820026,-0.06488609,-5.320673,-12.224422
2025-02-15,09:00,-0.09827232,-0.47500515,97.992035,100279.375,0.0,1411.3127,14450.075,54509.254,250.15103,277.6859,271.03433,-1.0443487,-0.66796494,-3.2493973,-12.261721
2025-02-15,10:00,-0.12885952,-0.79977417,228.71326,100246.5,0.0,1411.3127,14444.743,54545.75,250.24672,279.42096,272.2616,0.40263748,0.7141657,-1.9712267,-11.43784
2025-02-15,11:00,-0.7218437,-0.5494175,384.04565,100211.625,0.0,1411.3127,14423.235,54560.8,250.21262,281.1897,271.9998,0.13840866,0.50587463,-0.37687206,-11.7134285
2025-02-15,12:00,-0.67193794,0.5447855,476.56592,100102.94,0.0,1411.3127,14362.796,54515.14,250.10909,282.4674,272.48447,1.4041595,-1.0363922,0.013010025,-11.205205
2025-02-15,13:00,-0.73546124,1.1420774,545.99414,100045.5,0.0,1411.3127,14340.791,54513.69,250.0409,283.06555,273.2893,1.9982481,-2.4231462,0.48472446,-10.503705
2025-02-15,14:00,-0.79079056,1.2797918,653.5149,99988.25,0.0,1411.3127,14308.344,54519.508,250.21712,283.3214,273.95642,1.9219084,-3.070715,1.0437369,-10.794012
2025-02-15,15:00,-0.84165955,1.3169863,562.4037,99930.375,0.0,1411.3127,14270.646,54529.0,250.58748,283.10095,274.55493,1.4331634,-3.0794067,1.2181184,-11.421906
2025-02-15,16:00,-0.6737919,0.9097252,174.5519,99915.56,0.0,1411.3127,14258.864,54553.516,251.04099,282.0824,274.758,0.79433155,-2.5717754,1.3870659,-11.956411
2025-02-15,17:00,-1.2221994,1.0999298,65.57428,99941.5,0.0,1411.3127,14271.053,54583.703,251.28523,280.00708,274.57074,0.23813397,-1.6031513,1.7545557,-12.049355
2025-02-15,18:00,-1.9408236,0.12518024,53.0208,99992.5,0.0,1411.3127,14298.26,54632.508,251.51656,278.28674,274.2439,0.10683471,-0.59082603,2.2925472,-12.049305
2025-02-15,19:00,-2.1975431,-0.7196913,62.51198,99998.19,0.0,1411.3127,14287.777,54652.9,251.848,277.40393,273.87836,0.14775872,-0.10115433,2.8563986,-11.834082
2025-02-15,20:00,-2.0642357,-1.143096,68.93454,100020.44,0.0,1411.3127,14291.953,54675.973,252.12132,276.7367,273.4735,0.3718875,-0.24955463,2.991354,-11.05039
2025-02-15,21:00,-1.9004784,-1.2076006,70.81155,100034.44,0.0,1411.3127,14290.869,54662.742,252.09125,276.02356,273.15802,0.7441169,-0.7259798,3.1136189,-9.066642
2025-02-15,22:00,-1.104641,-1.227973,56.60783,100015.06,0.0,1411.3127,14257.881,54644.8,252.12343,275.91394,273.331,1.3743954,-1.5061169,4.5431213,-6.5287237
2025-02-15,23:00,-0.85403347,-1.3991861,46.89885,100014.75,0.0,1411.3127,14241.991,54616.715,251.81155,275.46545,272.31262,0.14850008,-1.9453154,5.864167,-4.4872513
2025-02-16,00:00,-1.1126518,-1.0144424,43.479317,100007.625,7.62986e-07,1411.3127,14243.953,54608.355,251.19669,275.22083,272.7826,0.06356096,-1.9587784,8.409158,-3.6828012
2025-02-16,01:00,-1.0511293,-0.8252716,43.1017,99969.0,1.9073486e-06,1411.3127,14209.627,54550.61,250.73889,274.96088,272.9721,0.081106424,-1.6606121,10.152285,-3.4654188
2025-02-16,02:00,-0.9732437,-0.98040867,50.87657,99936.06,1.6211998e-06,1411.3127,14173.52,54503.773,250.47797,275.03632,273.01282,0.23431754,-1.1194792,11.508135,-3.8679066
2025-02-16,03:00,-1.0255032,-1.2121964,57.866394,99895.94,3.6237761e-06,1411.3127,14129.496,54449.66,250.42288,274.60754,272.97205,0.42176497,-0.6976023,12.548408,-5.3556576
2025-02-16,04:00,-0.8610468,-1.0042715,66.42554,99860.375,2.7655624e-06,1411.3127,14094.633,54403.234,250.21336,274.72858,272.96442,0.6386809,-0.22118759,12.398953,-7.1773567
2025-02-16,05:00,-0.86225986,-0.9419575,80.11186,99870.375,2.7655624e-06,1411.3127,14098.386,54387.367,249.79094,274.70404,273.0077,1.1256897,-0.059578896,11.948477,-8.309736
2025-02-16,06:00,-1.0753574,-0.81017303,95.21662,99838.19,2.3841858e-06,1411.3127,14067.834,54339.176,249.46889,274.53973,273.11346,1.6906612,0.029761314,12.183671,-8.893194
2025-02-16,07:00,-1.0807858,-0.70973015,94.502045,99860.69,3.6247075e-06,1411.3127,14078.109,54339.7,249.52788,274.7649,273.12723,2.0855665,-0.061139107,12.4027405,-9.833392
2025-02-16,08:00,-1.1789598,-0.2283516,250.4903,99899.44,5.150214e-06,1411.3127,14102.505,54360.367,249.69374,275.58746,273.07068,2.3077524,-0.4650774,12.3112135,-10.361962
2025-02-16,09:00,-1.3136425,0.23530513,321.53516,99880.81,9.441748e-06,1411.3127,14088.319,54352.027,249.76285,276.24005,273.16992,2.3549433,-0.6682682,12.331021,-10.108119
2025-02-16,10:00,-1.5857592,0.18083966,368.51508,99854.125,1.2969598e-05,1411.3127,14059.021,54343.613,249.56174,276.76373,273.91492,2.7715225,-0.98715115,11.845112,-9.256254
2025-02-16,11:00,-1.042531,-0.18667793,531.7444,99875.69,3.81493e-07,1411.3127,14059.331,54343.55,249.9044,277.52173,271.96887,1.9348004,-0.57781506,12.776293,-9.777271
2025-02-16,12:00,-1.0036182,0.5767193,628.40356,99781.94,0.0,1411.3127,14027.018,54311.38,249.66039,278.30127,273.01654,2.2292995,-1.171422,14.021667,-9.319111
2025-02-16,13:00,-0.45270538,0.9890995,647.85034,99702.06,0.0,1411.3127,13993.689,54275.086,249.72708,279.0193,273.60132,1.6390038,-0.8917103,13.991765,-9.738153
2025-02-16,14:00,-0.47202682,0.47921848,679.9441,99681.875,0.0,1411.3127,13993.0625,54269.05,249.76839,279.39844,273.69012,1.2089195,-0.31469345,13.728212,-10.636834
2025-02-16,15:00,-0.9821434,0.5580435,676.73096,99665.19,0.0,1411.3127,13987.486,54256.707,249.85236,279.56213,273.729,0.933712,0.22832584,13.878044,-11.455153
2025-02-16,16:00,-1.1518612,0.42002487,562.6853,99672.31,3.814639e-07,1411.3127,13995.728,54248.08,250.19934,279.25085,273.5448,1.1213875,0.580884,14.4072075,-12.243774
2025-02-16,17:00,-1.5112133,0.15440464,141.69543,99717.56,0.0,1411.3127,14027.738,54260.168,250.74617,278.69495,273.2851,1.191719,0.730813,14.778262,-13.923431
2025-02-16,18:00,-2.0811167,-0.18006134,155.54816,99766.44,0.0,1411.3127,14059.541,54263.484,251.04605,278.3224,272.96155,1.2972269,0.51183796,15.201641,-15.89151
2025-02-16,19:00,-2.3442307,-0.2563753,181.44252,99830.75,0.0,1411.3127,14100.678,54280.29,251.35576,277.96765,272.7345,1.0262423,-0.08632469,15.316439,-17.386093
2025-02-16,20:00,-2.2239275,-0.36990452,183.2484,99850.94,0.0,1411.3127,14105.157,54265.645,251.6813,277.82654,272.57,0.73250425,-0.83973885,15.140918,-18.283066
2025-02-16,21:00,-2.1357918,-0.42770195,205.83112,99914.375,0.0,1411.3127,14144.59,54296.12,251.82529,277.75012,272.49738,0.28300434,-1.4936104,14.442446,-18.37886
2025-02-16,22:00,-1.7636452,-0.58643913,252.2417,99930.0,4.7683716e-07,1411.3127,14132.758,54275.277,251.98393,277.63647,272.54858,0.68399894,-1.7952499,13.608195,-19.916458
2025-02-16,23:00,-1.3119707,-0.56282043,184.70392,99975.125,1.7164275e-06,1411.3127,14156.176,54265.97,252.2734,277.5188,270.73315,-0.24325943,-3.4719896,12.9137745,-21.146133
2025-02-17,00:00,-1.7348976,0.35090542,216.23163,99935.44,1.0298565e-05,1411.3127,14133.03,54254.67,252.11218,277.52722,271.95914,-1.0438032,-3.594123,12.162119,-20.642822
2025-02-17,01:00,-1.5326118,-0.3985815,196.19835,99950.81,6.102957e-06,1411.3127,14136.676,54261.797,251.8817,277.30627,271.91132,-2.0341835,-3.0609217,11.0827875,-19.55664
2025-02-17,02:00,-1.3718548,-0.6831751,177.97353,99955.56,7.628463e-06,1411.3127,14126.3125,54266.992,251.68869,277.25708,271.62384,-2.6153564,-2.0875463,10.422855,-18.957535
2025-02-17,03:00,-1.2658672,-0.7041397,155.8631,99957.69,9.535812e-06,1411.3127,14117.237,54263.785,251.46823,276.94373,271.1607,-2.712944,-1.443615,9.739689,-18.406586
2025-02-17,04:00,-1.5888939,-0.44378185,193.88858,99997.44,9.535812e-06,1411.3127,14139.034,54275.02,251.2096,276.94128,270.99866,-2.4345074,-1.3293076,9.378645,-17.243439
2025-02-17,05:00,-1.5293903,-0.32012272,193.00026,100039.94,9.917654e-06,1411.3127,14162.869,54285.086,251.00287,276.27026,271.08832,-2.1185522,-1.275651,9.418719,-16.170822
2025-02-17,06:00,-1.7935362,-0.44512653,225.80614,100074.375,8.773059e-06,1411.3127,14178.518,54284.766,250.83202,276.01807,271.00024,-1.9597597,-1.1966734,9.207764,-15.460739
2025-02-17,07:00,-2.062045,-0.44200897,275.37332,100148.19,1.4113262e-05,1411.3127,14228.431,54311.48,250.60883,276.1001,270.7934,-1.7556324,-1.2604094,8.84969,-14.809479
2025-02-17,08:00,-2.4658146,-0.14082527,380.72345,100237.75,7.914379e-06,1411.3127,14296.201,54361.395,250.38747,276.27478,270.71667,-1.7616568,-1.4697905,8.713387,-13.877991
2025-02-17,09:00,-2.6705532,0.26912022,490.43518,100284.56,3.8146973e-06,1411.3127,14332.35,54388.9,250.21213,276.51392,270.5744,-2.024846,-1.4951735,8.988679,-12.55625
2025-02-17,10:00,-2.2135706,-0.5624447,511.91577,100304.0,2.0023435e-06,1411.3127,14324.971,54440.113,250.28365,276.89587,271.28473,-2.339301,-1.1856213,10.187883,-10.95726
2025-02-17,11:00,-1.8367567,-0.010595322,670.2092,100351.0,7.627532e-07,1411.3127,14358.408,54461.85,250.01332,277.35352,269.39648,-3.3992271,-0.6344185,9.504433,-11.261931
2025-02-17,12:00,-1.3544884,0.5734558,723.5742,100306.125,3.8184226e-07,1411.3127,14361.984,54442.402,249.7052,277.62158,270.24496,-2.4971828,-0.9908943,9.495892,-11.589523
2025-02-17,13:00,-1.2016478,0.5662432,706.01953,100249.56,0.0,1411.3127,14351.693,54422.242,249.47443,277.97644,271.1125,-1.7595053,-0.48542595,9.409256,-11.87529
2025-02-17,14:00,-1.317173,0.13233757,743.5217,100248.94,0.0,1411.3127,14362.192,54435.746,249.29082,278.2511,271.3028,-1.8067827,-0.06626034,9.017097,-12.323944
2025-02-17,15:00,-1.5173578,0.07944107,770.5178,100238.69,0.0,1411.3127,14358.149,54437.992,249.20155,278.32996,271.4024,-1.6934519,0.25274658,8.701706,-12.335129
2025-02-17,16:00,-1.466773,0.14911842,681.58765,100241.69,0.0,1411.3127,14362.75,54447.266,249.1871,278.10315,271.5097,-1.2688894,0.34700584,8.780519,-12.090637
2025-02-17,17:00,-1.1821861,0.3990364,152.7964,100285.56,0.0,1411.3127,14399.031,54495.83,249.25609,277.35925,271.38837,-1.2359791,0.4796934,9.102312,-12.187056
2025-02-17,18:00,-0.9597931,0.22747326,101.152466,100314.81,0.0,1411.3127,14416.965,54516.086,249.43639,277.24658,270.97113,-1.5012369,0.521204,9.691991,-12.390162
2025-02-17,19:00,-1.3114433,-0.44041252,74.07895,100371.81,0.0,1411.3127,14450.555,54532.516,249.45805,277.08948,270.57684,-1.5368032,0.57283497,9.598486,-12.229215
2025-02-17,20:00,-1.2581539,-0.98204803,73.053604,100421.31,0.0,1411.3127,14481.199,54546.523,249.33675,277.08264,270.46954,-0.98801327,0.25353527,9.223203,-11.894065
2025-02-17,21:00,-1.2889252,-1.1673584,79.71881,100463.44,3.81493e-07,1411.3127,14509.135,54577.996,249.32379,276.93945,270.54034,-0.39903164,0.02012539,9.026467,-11.728918
2025-02-17,22:00,-1.1556826,-1.5489988,220.92134,100457.94,3.81493e-07,1411.3127,14475.048,54577.535,249.34497,276.61707,271.1891,0.99123126,0.52743244,9.554135,-11.524361
2025-02-17,23:00,-0.4363575,-1.0992928,54.924286,100464.31,0.0,1411.3127,14467.703,54584.887,249.7036,276.31726,269.21765,0.15616411,-0.65851974,9.19738,-12.230924
2025-02-18,00:00,0.015366554,-0.16537857,25.691742,100447.31,3.81493e-07,1411.3127,14478.207,54595.953,249.96614,276.6311,270.0428,1.2369428,-2.2777185,8.4183445,-13.004672
2025-02-18,01:00,-0.025998116,0.46890736,19.938171,100436.94,7.62986e-07,1411.3127,14478.982,54592.766,250.23734,277.1405,270.5763,1.2723919,-2.996521,8.439466,-13.026817
2025-02-18,02:00,-0.41622448,-0.61406326,18.173203,100413.94,1.1443626e-06,1411.3127,14448.053,54587.324,250.13797,277.0016,271.1698,1.0125169,-2.9285612,9.053687,-12.900032
2025-02-18,03:00,-0.7962351,-1.1576414,34.986465,100377.375,1.1443626e-06,1411.3127,14411.912,54609.8,250.5044,276.85864,271.6046,0.62688315,-2.633772,10.107642,-14.029037
2025-02-18,04:00,-0.66686726,-1.1949768,39.608,100381.06,1.1443626e-06,1411.3127,14412.522,54633.168,251.21124,276.7743,271.7569,0.91477686,-2.2367287,10.467671,-15.363739
2025-02-18,05:00,-0.6700449,-1.3442497,34.264603,100379.81,1.9073486e-06,1411.3127,14416.291,54631.7,251.41325,276.78162,271.99573,1.7491645,-1.7719679,9.510434,-16.174225
2025-02-18,06:00,-0.7858343,-1.1585646,30.320236,100401.81,1.9073486e-06,1411.3127,14439.668,54658.63,251.24223,276.73987,272.13788,2.2478147,-1.6200294,8.823984,-16.067627
2025-02-18,07:00,-1.2120218,-0.53420925,28.704239,100417.69,2.766028e-06,1411.3127,14456.751,54691.242,251.29672,276.99402,272.2082,2.207283,-1.7005625,8.684932,-15.669693
2025-02-18,08:00,-1.2996988,-0.18891048,158.43352,100459.81,2.0023435e-06,1411.3127,14493.502,54754.984,251.46204,277.5088,272.45538,1.8794513,-2.0153694,8.9103985,-15.148941
2025-02-18,09:00,-1.7571144,0.21987152,397.55893,100473.44,7.62986e-07,1411.3127,14504.265,54789.316,251.5044,278.4928,272.48712,1.4495623,-2.118307,9.483947,-14.2165985
2025-02-18,10:00,-1.6830845,0.1571778,460.89838,100463.19,7.62986e-07,1411.3127,14485.316,54856.984,251.96844,278.922,273.34064,1.5723429,-1.6175632,10.505664,-12.814499
2025-02-18,11:00,-1.5223856,0.47437668,704.8584,100512.75,7.629278e-07,1411.3127,14512.03,54883.953,252.05878,279.2467,271.04242,0.62250614,-1.7331715,10.140086,-12.971649
2025-02-18,12:00,-1.9972897,1.316164,783.48926,100472.94,0.0,1411.3127,14522.1875,54865.574,252.12778,279.45398,272.47076,1.0684767,-2.0829878,10.330432,-13.004669
2025-02-18,13:00,-2.20716,0.91701984,770.2549,100461.0,0.0,1411.3127,14532.871,54849.76,252.1144,279.47388,272.2929,0.38509178,-0.7663059,10.447136,-13.201935
2025-02-18,14:00,-2.5879955,0.57747364,815.9927,100466.625,0.0,1411.3127,14541.419,54850.332,252.06827,279.30566,272.1034,-0.10647869,0.19763565,9.879298,-13.193741
2025-02-18,15:00,-2.9133892,0.57920456,796.89014,100471.5,0.0,1411.3127,14545.282,54851.227,252.08571,278.83337,271.83734,-0.20729351,0.81308556,9.70434,-12.777176
2025-02-18,16:00,-2.990179,0.5011749,731.10913,100508.25,0.0,1411.3127,14569.365,54878.375,252.22685,278.2091,271.57513,-0.22501755,1.2432146,10.28837,-12.637756
2025-02-18,17:00,-2.4217958,0.23429489,504.24222,100578.125,0.0,1411.3127,14617.838,54920.426,252.37512,277.60583,271.12567,-0.36151505,1.1779671,10.536383,-13.082746
2025-02-18,18:00,-2.535429,0.112630844,451.2268,100648.94,3.81493e-07,1411.3127,14669.238,54961.98,252.45981,277.30835,270.7738,-0.8785305,0.5503025,10.118219,-13.19801
2025-02-18,19:00,-2.5891447,-0.03957367,466.96796,100710.19,2.097804e-06,1411.3127,14706.084,54983.418,252.48076,277.06934,270.31293,-1.5678377,0.18989277,9.504682,-12.784826
2025-02-18,20:00,-2.2738829,-0.15653515,447.49826,100779.5,3.432855e-06,1411.3127,14743.281,55010.402,252.4399,276.98328,269.82117,-2.132391,0.08705425,8.756868,-12.07783
2025-02-18,21:00,-2.2545729,-0.23999977,470.65952,100843.625,3.051096e-06,1411.3127,14778.639,55048.973,252.39737,276.88367,269.5188,-2.2903366,-0.16979504,8.176436,-11.182131
2025-02-18,22:00,-1.8136158,-1.7951937,295.2462,100870.31,2.6691705e-06,1411.3127,14769.858,55069.098,252.44917,276.73987,269.22534,-2.1689682,1.1457653,9.099258,-9.196359
2025-02-18,23:00,-1.4354248,-1.6109686,216.54306,100925.375,2.2873282e-06,1411.3127,14811.705,55076.527,252.4718,276.78735,267.85126,-2.895732,0.46876717,9.104387,-8.631472
2025-02-19,00:00,-1.5681524,-0.7941141,213.90402,100940.0,1.8105743e-06,1411.3127,14831.811,55094.367,252.32823,276.7981,268.58582,-2.031622,-0.09815216,9.677071,-7.510873
2025-02-19,01:00,-1.5257511,-0.37938118,221.5303,100977.94,1.4305947e-06,1411.3127,14857.908,55105.594,252.3188,276.7561,268.64392,-1.6702213,0.04450035,11.072072,-6.9930696
2025-02-19,02:00,-1.7505589,-0.39183903,244.27985,100992.44,1.4306779e-06,1411.3127,14857.463,55102.992,252.3218,276.72754,268.44708,-1.9875212,0.4273424,12.111139,-7.310418
2025-02-19,03:00,-1.898098,-0.48359203,325.73282,100999.125,4.770036e-07,1411.3127,14851.843,55088.973,252.35588,276.53674,268.1562,-2.2747622,0.66329384,12.235875,-7.870557
2025-02-19,04:00,-1.7158117,-0.5114603,307.9303,101017.625,4.769204e-07,1411.3127,14857.799,55094.89,252.44975,275.9026,267.8542,-2.168867,0.6733055,11.732919,-8.369557
2025-02-19,05:00,-1.7131681,-0.5485058,309.7201,101057.19,4.769204e-07,1411.3127,14883.627,55121.312,252.50243,275.56152,267.75067,-1.9785872,0.300601,10.883984,-8.496248
2025-02-19,06:00,-1.4635782,-0.3651018,241.6177,101088.5,8.321145e-11,1411.3127,14900.884,55133.906,252.5093,275.3512,267.7249,-1.8419971,-0.005046845,10.087849,-8.178211
2025-02-19,07:00,-1.5720549,-0.28435898,272.2982,101136.125,1.3349181e-06,1411.3127,14930.341,55156.676,252.43018,275.82886,267.6576,-1.8209915,-0.07502556,9.364086,-7.76744
2025-02-19,08:00,-1.9612341,0.0010719299,420.3706,101209.81,9.539879e-07,1411.3127,14981.946,55207.62,252.31996,276.14465,267.7038,-1.7696085,-0.17407799,8.83697,-7.3293343
2025-02-19,09:00,-2.186325,0.12882233,472.04468,101238.44,9.540072e-07,1411.3127,15004.174,55234.383,252.26773,276.5609,267.83423,-1.6312361,-0.24260521,8.468011,-6.832349
2025-02-19,10:00,-0.67751694,-2.0928974,415.9712,101255.375,7.627532e-07,1411.3127,14989.432,55270.105,251.89964,277.0282,267.3075,-2.7945547,0.47476006,9.523636,-6.349227
2025-02-19,11:00,-0.80039406,-2.143731,540.1487,101255.69,0.0,1411.3127,15003.308,55285.57,252.05992,277.63782,266.73352,-2.4972343,0.2997856,9.70813,-6.9335003
2025-02-19,12:00,-1.2410622,-0.7383623,662.12476,101199.125,0.0,1411.3127,14996.143,55274.223,252.01402,278.32812,268.13055,-1.0816851,0.07982159,8.384315,-6.9367695
2025-02-19,13:00,-1.3714437,0.26436424,713.2175,101143.5,0.0,1411.3127,14984.553,55272.184,252.09845,278.74353,269.19022,-0.549886,0.14534664,8.575998,-6.4788036
2025-02-19,14:00,-1.3827381,0.18116093,760.7688,101120.875,0.0,1411.3127,14977.834,55280.27,252.24669,278.9724,269.28033,-0.7791271,0.29011536,8.997472,-6.567996
2025-02-19,15:00,-1.3707342,0.14858723,767.7302,101098.19,0.0,1411.3127,14965.789,55283.63,252.32378,278.83972,269.25845,-0.9878607,0.36762238,9.001856,-6.933833
2025-02-19,16:00,-1.0701885,0.045916557,694.718,101109.375,0.0,1411.3127,14981.7705,55310.33,252.45529,278.4431,269.4052,-0.6342573,0.4603815,8.97195,-7.0293903
2025-02-19,17:00,-0.8672838,-0.5613508,83.3067,101142.19,0.0,1411.3127,15014.844,55351.855,252.53783,278.2312,269.73596,-0.2503729,0.04311657,8.843583,-7.131439
2025-02-19,18:00,-1.0108271,-0.92518044,60.032974,101171.75,0.0,1411.3127,15047.649,55380.082,252.529,277.32263,270.203,-0.16041726,-0.48963165,8.484744,-7.0780554
2025-02-19,19:00,-1.233983,-1.0013866,60.322815,101199.375,0.0,1411.3127,15075.159,55403.414,252.45558,276.78333,270.5642,-0.16351622,-0.96247005,8.138462,-6.9434214
2025-02-19,20:00,-1.2177372,-1.0669107,51.69948,101235.44,0.0,1411.3127,15102.684,55434.242,252.38802,276.56067,270.58295,-0.22542989,-1.5778246,7.6893845,-6.6165295
2025-02-19,21:00,-0.95094395,-1.1333494,45.60022,101246.19,0.0,1411.3127,15109.898,55438.668,252.33972,276.4508,270.8081,-0.15045983,-2.3338633,7.2413187,-6.0589676
2025-02-19,22:00,-0.70982933,-0.9903698,36.908558,101218.94,0.0,1411.3127,15092.1455,55448.98,252.09106,276.14282,271.60535,-0.7557125,-4.539218,8.913323,-5.0517836
2025-02-19,23:00,-0.1488676,-1.3929968,49.683,101259.125,0.0,1411.3127,15105.635,55444.53,252.16136,276.01575,270.83356,-1.502039,-3.3413095,8.921071,-4.7718315
2025-02-20,00:00,-0.22537136,-1.5501995,47.17021,101255.125,0.0,1411.3127,15122.638,55437.92,252.01299,276.05127,271.6496,-1.0472984,-3.678296,8.625343,-4.5992146
2025-02-20,01:00,-0.41695213,-1.3315115,43.655106,101267.94,0.0,1411.3127,15150.143,55444.36,251.7602,275.8181,272.36633,-0.60735035,-3.751484,7.754245,-5.5493546
2025-02-20,02:00,-0.7153225,-1.296032,45.080627,101244.625,0.0,1411.3127,15134.605,55425.08,251.51555,275.62402,272.57748,-0.63825226,-3.4950972,6.7370577,-6.4310904
2025-02-20,03:00,-1.2968969,-1.1520052,43.489746,101203.375,0.0,1411.3127,15105.975,55403.152,251.36397,274.88306,272.83862,-0.89153194,-3.3903656,5.719922,-7.4249935
2025-02-20,04:00,-1.1940212,-0.72870636,32.541245,101205.44,0.0,1411.3127,15105.117,55404.734,251.29132,274.26782,272.7577,-1.2723999,-2.9572163,4.246876,-8.614502
2025-02-20,05:00,-0.7776718,-0.9199934,22.417868,101238.375,0.0,1411.3127,15133.601,55425.965,251.17918,273.82764,272.74664,-1.4046974,-2.893815,2.2996979,-9.05453
2025-02-20,06:00,-0.44622093,-0.9437399,20.574734,101267.94,0.0,1411.3127,15168.016,55453.562,251.08072,273.39343,273.1218,-1.2324114,-2.8783398,0.7411476,-8.463671
2025-02-20,07:00,-0.3425144,-0.87363243,31.172058,101307.25,0.0,1411.3127,15205.691,55493.32,251.07277,273.45508,273.4667,-1.199151,-2.6783695,-0.22445732,-7.8084793
2025-02-20,08:00,-0.4301654,-0.52633667,117.25435,101357.69,0.0,1411.3127,15253.404,55554.62,251.17627,275.6596,273.80087,-1.2525101,-2.3224812,-0.50433743,-7.2018576
