datetime,R_roi,G_roi,B_roi,R_std,G_std,B_std,S_mean,V_mean,colorfulness,sky_brightness,contrast,gray_entropy,laplacian_variance,mean_gradient_magnitude,local_contrast,B_R_ratio,dark_pixel_ratio,sky_luminance_gradient,image_path
2025-01-29 15:00:00,72.89029126213592,102.64311190597854,127.90583035258048,33.593959824738924,41.34728319512703,45.609731542539954,0.4450590736087905,0.5016272606129829,36.7423493355912,0.6126248459526885,38.97953428785703,7.058168676602232,1438.9386243886256,4.961616867465581,10.883451986562,1.7547718136811932,0.1983035258048032,24.746829498725297,data/raw/images/20250129-1600.jpg
2025-01-29 16:00:00,77.45636688809402,108.50577414409813,131.5828002043945,37.26365675221702,48.40777631478801,57.14753013775504,0.4091422340532553,0.5175899486007994,48.52168876117976,0.6921326961034797,44.98522239686417,7.000932581873837,1500.8965309503828,5.284602180105006,11.23014734132917,1.698798998611712,0.2366479305058763,17.01732980515664,data/raw/images/20250129-1700.jpg
2025-01-29 17:00:00,61.86531936637711,81.2099386816556,99.88921819110884,36.11717129642757,39.6797884185198,46.47677021808713,0.439677296119343,0.4095173484825714,45.04035796321433,0.5051909385113269,37.64687110697945,7.040461040406971,4203.7787166928165,11.748290941715744,21.47125135019776,1.6146237924502391,0.2101992846193152,34.354465436518765,data/raw/images/20250129-1800.jpg
2025-01-29 18:00:00,76.28597342871743,96.94593254982117,117.473484925907,40.91055028553906,39.854580639077845,42.49636513436795,0.3845571318417558,0.4675378680854047,33.8988343044287,0.4600160309397137,39.7453207001998,6.890734403748098,3863.428671752407,11.354736516784149,21.494355140956625,1.539909345140183,0.0767756770567194,28.61041695083041,data/raw/images/20250129-1900.jpg
2025-01-29 19:00:00,82.09190597853858,102.34281042411855,122.67087378640775,35.19988466347978,35.96235836089164,41.02913274964453,0.3490212267362033,0.4856368591381365,31.291664342926623,0.5011037301992846,35.68742041929082,6.790389509439516,3685.7424788893713,11.176273924041343,19.92261550736153,1.49431141633094,0.0750638732754215,13.40792360547606,data/raw/images/20250129-2000.jpg
2025-01-29 20:00:00,79.78163004598876,98.66784363822175,118.57724578436384,32.5616350394696,33.22860981396459,38.64583745447073,0.34391747139037,0.4698586071117255,30.314055344134218,0.4851900968869918,33.01590525602051,6.708120816272716,3518.841600641327,10.888455812130026,19.227502643940117,1.4862725194977775,0.0684874808380173,14.390570877531962,data/raw/images/20250129-2100.jpg
2025-01-29 21:00:00,80.66691875319367,97.83806847215124,118.24547777210016,30.132460121079266,30.31771587219452,34.79073033084596,0.3334753221385287,0.4672425781758795,27.644450591950218,0.487425330888615,30.20143261935174,6.661321633046069,3225.813543299029,10.393153115553464,17.70015489310954,1.46584843122659,0.0646499744506898,20.020872874765733,data/raw/images/20250129-2200.jpg
2025-01-29 22:00:00,81.39655595298927,96.94184466019418,116.31726622381196,30.276419509704333,30.2740942472935,34.105723858095566,0.3181406457741404,0.4597506988487781,26.54010383110807,0.4810161211137496,30.143680519531653,6.631434352106404,3173.4521545694024,10.212262423508104,17.395231081739304,1.4290194890060424,0.0702759325498211,19.610277842300604,data/raw/images/20250129-2300.jpg
2025-01-30 03:00:00,90.8207715891671,105.02020439448135,122.82564128768524,32.346204999057186,33.933018884673594,38.283745690810385,0.2824070556539513,0.4853815664231967,25.434510503797338,0.532657068141513,33.47509086667424,6.73539757286019,2997.837927913837,9.991415013344769,17.062841323748703,1.3523959088444883,0.0923658661216147,1.3813576571685482,data/raw/images/20250130-0400.jpg
2025-01-30 04:00:00,87.02356668369954,103.57960143076136,122.29159938681656,30.51698165267751,31.962961364317614,36.97285844468521,0.3054343680136328,0.4828005851292995,26.235181088040747,0.5241414329656237,31.63231596244918,6.734958892244735,2947.127253672836,9.842140823101255,16.633155469427177,1.4052698900061655,0.0778640776699029,4.150727919804712,data/raw/images/20250130-0500.jpg
2025-01-30 05:00:00,88.85271333673991,105.55534491568729,123.9922892181911,30.703824635739256,32.34847176838049,36.67345060638275,0.2991805268762618,0.4891150320117827,25.56386758891903,0.5362196639514262,31.911071679308428,6.741477165877971,3027.368907260654,9.984232382429203,16.656206979898936,1.3954811638986842,0.0727542156361778,-2.9237794949528357,data/raw/images/20250130-0600.jpg
2025-01-30 06:00:00,86.02902401635156,103.6673326520184,122.48270311701584,30.757725630582783,32.59076358441216,36.66568797605662,0.3146473992381379,0.4837673910647549,26.902647114947342,0.5259859528890758,32.00750597353724,6.7122774910775265,3092.4989833948493,10.413728474724635,17.762148675395213,1.4237369666079038,0.0752478283086356,-7.489919191946048,data/raw/images/20250130-0700.jpg
2025-01-30 07:00:00,109.06490546755238,138.37977005620849,165.9147879407256,41.798601706309675,48.89009083294712,52.51628683807107,0.3657888769295733,0.6514549881270855,33.57424829139454,0.7906602943681307,46.876071193726126,6.901205399833279,2151.030431486673,6.994840570312496,13.657903695536708,1.5212481568494858,0.0809453244762391,4.033327626910823,data/raw/images/20250130-0800.jpg
2025-01-30 08:00:00,108.53710270822688,140.50866121614715,169.75840572304548,39.23865657273824,47.040149754307855,52.10799491925189,0.3778775094177367,0.6663993707856163,34.50718814774139,0.807864859178214,45.02557403564588,6.996488382471971,2234.9909995438934,6.909407302635099,13.089182526665532,1.5640587404966673,0.062657128257537,-12.520239379218438,data/raw/images/20250130-0900.jpg
2025-01-30 09:00:00,119.52747061829332,147.47692897291773,171.25336739908022,45.17792233966441,50.943987036728174,52.98114149649149,0.3278792479826283,0.6721789854419029,28.96870530947298,0.8169981263839211,49.240044473631905,6.850208182480886,2462.1390653799185,6.994877340582756,13.566012753727886,1.432753199582199,0.0636688809402146,-4.480086998316979,data/raw/images/20250130-1000.jpg
2025-01-30 10:00:00,111.42988247317322,139.5511037301993,163.5540112416965,42.71940515907384,48.788516847154625,51.13054749940627,0.3444918659993248,0.6418290099892794,28.87004202614657,0.7805991964491471,47.03784785049139,6.8414684644437855,2377.251339854062,6.912350806138459,13.353718198230393,1.4677751258805918,0.0778385283597342,-3.5926220416435797,data/raw/images/20250130-1100.jpg
2025-01-30 11:00:00,123.11732754215636,150.0971946857435,172.20737353091465,48.03363181773751,52.72806328165533,53.42342918319976,0.314083004087406,0.6757214824611503,28.992357781772583,0.8207410702656129,51.14676710487347,6.828738357684883,2488.316765046019,7.1142415077487975,14.259055647721937,1.3987257161119238,0.0649770056208482,5.029648979980881,data/raw/images/20250130-1200.jpg
2025-01-30 12:00:00,120.6777567705672,144.8738221768012,163.35414409810934,53.7445397340744,54.552270026119125,51.49557351278864,0.3044786670718558,0.6417049906319197,29.65121169762588,0.7904623122626669,53.61337896334174,7.193456424453023,1641.3693589749716,6.3275390696291645,13.652081143814398,1.3536392050694095,0.0837864077669903,18.679933151340435,data/raw/images/20250130-1300.jpg
2025-01-30 13:00:00,139.9609862033725,168.9912570260603,191.3680889115994,58.14975842910813,61.26525513844032,58.708647248108825,0.3046434821974782,0.7504695462242127,27.782029773601188,0.9114049315178296,59.8629750579874,7.075937428387363,1133.1556668619212,4.66643396177259,11.898399205258483,1.3672959353561074,0.0379713847726111,-4.092523833947815,data/raw/images/20250130-1400.jpg
2025-01-30 14:00:00,120.9873019928462,148.94722023505366,169.0571640265713,52.69206546658288,56.834588984592486,57.52317999395938,0.3131375069292842,0.6629861031791359,30.25333889310926,0.8142527077259112,55.38517096642719,7.414432481170754,1151.1977758877465,4.465771051427362,11.099409622071851,1.3973132704393567,0.0787276443536024,12.543739652690077,data/raw/images/20250130-1500.jpg
2025-02-03 13:00:00,125.78654062340316,153.17368932038835,180.5664282064384,46.06480599430334,50.15687353526385,50.55819978828329,0.322738855090332,0.7081481859989782,31.218581161262705,0.8318049435410344,48.65989275713425,7.172737364539367,855.2865897757997,3.7739245514031703,9.653498103419317,1.4354987892666826,0.0361011752682677,15.629861967912367,data/raw/images/20250203-1400.jpg
2025-02-03 14:00:00,98.5867245784364,130.6267756770567,156.09732243229433,38.7396526881151,45.2501682832789,48.663945201558086,0.3798272238679411,0.6122321280070535,35.398145727959225,0.7258551404210124,43.28585315587865,7.22117971450851,784.6828324438833,3.921201861761416,9.903221238991,1.5833503092472836,0.0752580480327031,24.70311776503742,data/raw/images/20250203-1500.jpg
2025-02-03 15:00:00,78.54850792028616,107.2060143076137,130.1509402146142,31.42448382260531,38.34132130446607,41.11031959241249,0.406108697115366,0.5105110262807218,33.42182281438095,0.6084839740699549,36.10830790629989,7.033012936248454,915.8072557252732,4.2919743002844335,9.474364261610296,1.6569498518004466,0.1382933060807358,21.377039153742807,data/raw/images/20250203-1600.jpg
2025-02-03 16:00:00,83.67998978027593,111.14518650996423,135.0814716402657,36.241366602884305,43.68484591918103,49.73949166661007,0.3841528253360957,0.5304637350085666,42.00641571852144,0.6737272535994469,41.240380203097565,7.003795591038868,1451.3458392890443,5.073915260269389,10.59341033715094,1.6142625062538312,0.1725242718446601,14.525078089928336,data/raw/images/20250203-1700.jpg
2025-02-03 17:00:00,62.721446090955546,97.80316300459889,125.68500766479303,29.724050588653167,35.9492908231907,39.92557579442717,0.5221614289646136,0.493263759054976,39.16731851209268,0.6058886851623632,33.77917617111477,6.964716317007349,1404.0814605786916,5.298137974250818,9.508658556661908,2.0038601386624717,0.1744200306591722,-6.971443007273973,data/raw/images/20250203-1800.jpg
2025-02-03 18:00:00,82.19733776188043,98.85248850281044,118.42122125702606,31.05379445891015,29.260089441492916,30.08537540611935,0.3214277812499826,0.4660058312543208,23.495647146638383,0.4478339194645666,29.525684320668145,6.610125208613935,2751.1289653777917,9.58398578640755,16.605948773424604,1.4406941032492977,0.0239805825242718,24.51820991184832,data/raw/images/20250203-1900.jpg
2025-02-03 19:00:00,74.21363822176801,92.3056821665815,113.57669391926416,32.13454636373439,29.85300912323515,30.059015016390234,0.3645445867977291,0.4481113549149859,27.6629176990973,0.4354252106565673,30.028131119434384,6.554075783017254,2729.768038467695,9.759278655263332,16.97017025060069,1.5304018925668097,0.0323709759836484,21.159349563361037,data/raw/images/20250203-2000.jpg
2025-02-03 20:00:00,72.04440470107308,91.60655084312724,114.66187531936636,34.21559766797802,32.03019168480658,33.031383549457985,0.3924058760868445,0.4531106435420362,30.6857527109508,0.4409106776077831,32.1588266702005,6.584019439684071,3050.301914077496,10.427168241862733,18.28807129927113,1.591544467659597,0.0420183955033214,18.108325591740886,data/raw/images/20250203-2100.jpg
2025-02-03 21:00:00,78.60624425140522,95.60411343893716,119.97140521205928,30.94185887113525,29.12723832972875,32.57702432648121,0.3589600015598034,0.4733396054384963,29.99222955479534,0.4810664582644505,29.38442695418112,6.631203546430491,2872.4387543236894,9.942517804865956,17.170842344735284,1.5262324873597064,0.0407204905467552,26.94724448661949,data/raw/images/20250203-2200.jpg
2025-02-03 22:00:00,78.57539601430761,93.21391415431783,114.29506387327542,30.30018259959456,28.08158308742133,30.83373381027988,0.3298190462231263,0.4509319386415782,26.58539569260649,0.4515469656436923,28.476908189250494,6.593576863078657,2623.539116173663,9.502796829835846,16.271408600866373,1.4545909816079414,0.0449770056208482,23.54030303579318,data/raw/images/20250203-2300.jpg
2025-02-04 03:00:00,91.8422278998467,106.28585590189064,126.36616249361268,27.450472949364084,27.184438521831712,32.17961118828332,0.2832384097830031,0.4973850932299338,24.104425915489493,0.5373134148907391,27.407719995499026,6.574520803110366,2322.690061222197,8.77583921449377,14.348231188178872,1.3759047881058517,0.0370107307102708,5.435137937916567,data/raw/images/20250204-0400.jpg
2025-02-04 04:00:00,90.48741440981094,106.64258048032704,125.97029126213592,27.71639678971756,28.1782898213372,32.897549059941255,0.2926692054435618,0.496113979981364,24.31379572908518,0.5349254861883435,28.169583859883605,6.606415909162809,2360.1646802302807,8.957915613200722,14.639759202220072,1.3921305044643568,0.041374552887072,3.603823345167284,data/raw/images/20250204-0500.jpg
