time,T2M,D2M,RH,U10,V10,SP,TP,BLH,TCC,CBH,WS10,GP_500,GP_850,T_500,T_850,U_500,U_850,V_500,V_850
2025-01-01 00:00:00,273.81445,272.9329,93.81815851208192,0.85069275,-0.7667389,101640.95,0.0,27.576628,0.71536255,946.61914,1.1452365239005315,55981.04,15606.258,251.16801,276.26526,0.18334961,1.8314514,1.3946838,1.2739563
2025-01-01 01:00:00,273.57306,272.81818,94.67476692080744,0.7150574,-0.5097656,101610.0,0.0,32.96491,0.73205566,459.69962,0.8781617460571373,55942.08,15576.289,251.3211,276.3183,0.0021514893,1.8739624,1.0455627,1.246933
2025-01-01 02:00:00,273.25784,272.38907,93.87818858865089,0.69148254,-0.4258728,101622.94,0.0,35.340706,0.6043396,315.46637,0.8121057473658782,55941.242,15577.969,251.45952,276.2701,-0.5463562,2.0705261,0.677948,1.3242035
2025-01-01 03:00:00,273.52707,272.71597,94.286322124786,0.7958374,-0.34069824,101595.266,0.0,35.647552,0.66589355,81.05806,0.8656976712327795,55902.508,15547.516,251.54211,276.23856,-1.0411682,2.5329742,0.8446655,1.5747833
2025-01-01 04:00:00,273.5357,272.7125,94.20372350486215,0.9043579,-0.5316467,101573.25,0.0,36.13718,0.67718506,81.13576,1.0490526320987428,55853.668,15519.82,251.5341,276.05554,-1.3290253,2.9290009,1.3673553,1.602768
2025-01-01 05:00:00,273.42596,272.2751,91.97387127229084,0.87171936,-0.55792236,101578.16,0.0,33.984177,0.5711975,178.62996,1.0349743969716252,55832.03,15517.715,251.40215,275.88672,-1.1352997,3.0246735,1.7853699,1.5895538
2025-01-01 06:00:00,273.2603,272.03317,91.45159080881672,0.9525604,-0.39353943,101581.41,4.7683716e-07,33.317406,0.5029602,29.311493,1.0306525110884293,55833.97,15517.277,251.37718,275.80347,-0.9049225,3.207306,1.4943542,1.935852
2025-01-01 07:00:00,273.35352,272.1977,91.9359416698417,1.0274048,-0.6491089,101597.766,9.536743e-07,34.184986,0.49053955,140.03546,1.2152789750185964,55843.734,15520.879,251.5727,275.51315,-1.3748932,3.5535583,1.1926575,1.9217834
2025-01-01 08:00:00,274.16315,272.5907,89.24177461960832,1.1766968,-1.0173187,101605.08,0.0,34.730446,0.45758057,171.77289,1.5554911431763054,55845.184,15524.457,251.81287,275.28113,-1.9493866,3.860962,1.4382019,1.3988037
2025-01-01 09:00:00,275.778,273.82788,86.97768097444134,0.815567,-0.67759705,101617.9,4.7683716e-07,39.562714,0.2102356,190.2447,1.0603241455600747,55861.867,15539.57,251.94838,275.3021,-2.0554504,3.9165802,2.000473,0.8480835
2025-01-01 10:00:00,278.35614,274.76703,77.63625001434004,0.8246918,-0.49591064,101590.81,0.0,76.57889,0.33920288,234.27689,0.9623117622955928,55877.336,15555.934,251.94537,274.42017,-1.9502869,4.07045,1.8866577,0.28347778
2025-01-01 11:00:00,280.16736,275.57318,72.56998850334597,1.036377,-0.63334656,101528.55,0.0,114.19156,0.38531494,271.29877,1.214580236622033,55822.535,15511.898,252.16211,274.56326,-2.3194427,4.133835,2.374054,1.119339
2025-01-01 12:00:00,281.4094,275.68408,67.20621894236851,0.8714905,-1.1832886,101454.36,4.7683716e-07,176.62268,0.4945984,504.5525,1.4695807573863404,55763.293,15457.824,252.37961,274.53192,-2.1098938,3.919754,2.7280426,2.0442047
2025-01-01 13:00:00,282.0434,276.02737,65.97127539602785,0.7611847,-0.95910645,101364.945,4.7683716e-07,205.57904,0.39538574,413.06946,1.2244538904939184,55699.38,15392.789,252.44336,274.58234,-1.3124695,4.087448,2.7718506,2.6398163
2025-01-01 14:00:00,282.21332,276.44952,67.19573489916532,0.62384033,-0.3723297,101313.3,9.536743e-07,179.89449,0.40890503,360.32333,0.7265026929314158,55664.375,15352.945,252.43752,274.58035,-0.39378357,4.3577423,2.7326813,3.397995
2025-01-01 15:00:00,281.75598,277.70123,75.67140851617195,0.16165161,-0.3023529,101290.89,9.536743e-07,19.444176,0.49456787,341.86218,0.3428534951754204,55639.36,15332.508,252.31142,274.62305,0.6531677,4.263443,2.5254211,3.814865
2025-01-01 16:00:00,280.29675,276.68964,77.8439756178452,-0.18193054,-0.29763794,101268.5,9.536743e-07,14.587931,0.4524536,357.37726,0.3488367307382283,55614.105,15312.984,252.21161,274.4499,1.6542053,4.3413696,1.9107971,4.259308
2025-01-01 17:00:00,279.85797,277.03308,82.18308550327494,-0.20069885,-0.9408417,101275.95,9.536743e-07,15.249707,0.4270935,282.0949,0.962009944257445,55610.348,15316.953,252.20447,274.43906,1.9299622,4.547287,1.0687408,4.5026703
2025-01-01 18:00:00,279.85156,277.4048,84.3914456103221,-0.02053833,-0.64445496,101282.41,4.7683716e-07,14.858681,0.5583801,300.37665,0.6447821480684701,55595.473,15313.754,252.25035,274.3718,1.7894745,4.8556366,0.58065796,4.5071106
2025-01-01 19:00:00,278.94354,276.9926,87.28118828932325,0.15596008,-0.47914124,101285.9,0.0,14.341681,0.37335205,552.2184,0.503884782884286,55571.87,15307.352,252.24855,274.18872,1.5768585,5.100189,0.61346436,4.071457
2025-01-01 20:00:00,278.70557,276.84174,87.79504122437801,0.25961304,-0.5093384,101293.695,0.0,13.8235035,0.49597168,530.74384,0.5716856970859089,55563.062,15307.242,252.21324,274.05402,1.7391357,5.0593567,0.7421417,3.39299
2025-01-01 21:00:00,278.84143,277.3051,89.84953200566575,0.48091125,-0.16796875,101244.555,0.0,14.176424,0.5780029,688.5269,0.5094007571187199,55525.07,15259.961,252.3666,274.01373,2.0063324,4.749954,0.53796387,3.2033691
2025-01-01 22:00:00,278.16394,276.1595,86.87675634804862,0.38310242,-0.84391785,101235.46,0.0,22.566143,0.8319092,564.3155,0.9268035400010506,55496.543,15238.949,253.41057,272.72876,2.244751,3.7991333,0.09025574,4.599411
2025-01-01 23:00:00,278.4101,276.19366,85.608732903157,0.7554321,-0.5569,101217.016,0.0,30.578022,0.78738403,609.3526,0.9385175905173062,55450.48,15213.805,253.84044,272.54465,2.2516632,4.396225,-0.10392761,3.7932892
2025-01-02 00:00:00,278.31583,276.24307,86.47314770671602,0.5202637,-0.26071167,101189.11,0.0,30.552011,0.9136963,626.86,0.5819320341860198,55407.473,15177.668,253.38977,272.86932,3.8153534,4.4110565,0.5928955,3.5801697
2025-01-02 01:00:00,278.21918,276.23187,86.98753475922798,0.4003296,-0.24020386,101070.61,9.536743e-07,28.987747,0.92440796,438.617,0.4668636663899426,55298.49,15077.434,253.0504,273.11478,4.7084045,4.0325165,0.8748779,3.320984
2025-01-02 02:00:00,278.12466,276.65158,90.19495686603896,0.1579895,-0.48802185,101043.81,9.536743e-07,22.006035,0.8966675,162.1864,0.5129580959373509,55278.48,15050.73,253.49474,272.98172,4.999466,3.5185547,1.140274,3.2706757
2025-01-02 03:00:00,278.0701,276.615,90.30524514060302,0.16903687,-0.74295044,101004.945,1.4305115e-06,17.387627,0.92248535,178.7458,0.7619375431855229,55247.918,15011.051,253.59985,272.77625,6.6904144,3.7841187,0.44125366,3.7646027
2025-01-02 04:00:00,277.6852,276.11322,89.53307992779568,-0.17402649,-0.75961304,100932.62,1.9073486e-06,18.529442,0.9642334,165.27817,0.7792927497158957,55206.445,14951.047,253.60947,272.68185,8.620926,4.615494,-0.9729309,4.536209
2025-01-02 05:00:00,277.5619,275.863,88.72132209348075,-0.49241638,-1.0429382,100899.36,4.2915344e-06,25.048206,0.94036865,145.27135,1.1533403575317844,55177.63,14920.715,253.39346,272.66272,9.500061,5.2772675,-0.8729706,5.193268
2025-01-02 06:00:00,277.48468,275.6329,87.7567189467307,-0.7951355,-0.91830444,100858.14,1.001358e-05,31.520853,0.95825195,152.01541,1.2147112858140257,55154.9,14889.547,253.31534,272.53412,10.843292,5.7536926,-0.7774658,5.895523
2025-01-02 07:00:00,277.44696,275.65662,88.13719130240493,-1.4382629,-0.9319763,100817.92,3.8146973e-05,35.538776,0.99401855,153.21693,1.7138202920020815,55155.855,14857.102,253.96855,272.6015,12.331451,5.989685,-1.3850098,6.6517944
2025-01-02 08:00:00,277.36157,275.34747,86.73731931723701,-1.0042572,-1.2409973,100812.53,5.340576e-05,38.26951,0.99401855,158.50412,1.5964356618289164,55144.312,14856.8125,253.87415,272.63388,13.738068,6.3007812,-1.0936584,6.9268494
2025-01-02 09:00:00,277.68243,275.49097,85.68225226371362,-1.1442719,-0.52368164,100779.39,2.8133392e-05,58.02472,0.9992981,170.28247,1.2584119521057875,55149.75,14833.652,253.70796,272.74863,15.011337,6.02536,-1.035675,7.528351
2025-01-02 10:00:00,278.9571,276.0009,81.30602153520249,-0.9022827,-1.4884949,100827.09,1.335144e-05,91.4812,0.9992981,223.81108,1.7406122882610302,55115.05,14834.469,254.37737,270.93622,18.463089,5.632492,-1.2615051,9.00795
2025-01-02 11:00:00,279.278,276.03296,79.70416577252719,-1.3603821,0.086517334,100689.06,8.583069e-06,77.42475,1.0,247.83205,1.3631304805787587,55024.35,14733.855,254.42163,271.30496,19.213882,4.755966,-2.201416,10.260162
2025-01-02 12:00:00,279.97333,276.26172,77.2207526905963,-0.512558,0.17131042,100615.08,5.2452087e-06,71.38645,1.0,290.3543,0.5404284997708544,54949.973,14674.469,253.96814,271.3824,19.676804,5.502411,-2.1175537,10.245529
2025-01-02 13:00:00,280.04553,276.00616,75.46204041764169,-0.67637634,-0.044189453,100489.28,4.7683716e-06,90.63868,1.0,509.12564,0.6778183097764731,54882.49,14584.625,253.95425,272.19928,20.867172,5.762085,-3.4895172,8.758774
2025-01-02 14:00:00,279.93292,276.0157,76.0986881289482,-0.705307,0.119400024,100330.69,3.33786e-06,91.73218,0.9986267,641.3907,0.71534210695317,54842.176,14465.406,254.30891,272.73618,21.28804,6.1072693,-4.4109955,8.594574
2025-01-02 15:00:00,280.0277,276.88437,80.38656290424983,0.025024414,-0.5694275,100295.85,2.3841858e-06,57.75207,1.0,536.4652,0.5699771039719871,54807.94,14446.336,254.03189,273.03418,21.750381,6.7702637,-3.0488892,8.193344
2025-01-02 16:00:00,279.67422,277.10876,83.67107191141803,0.21002197,-0.99168396,100203.484,1.9073486e-06,34.712463,0.99069214,641.4866,1.013679586656436,54760.44,14380.102,253.95326,273.511,23.574295,7.3509064,-3.0185394,8.101227
2025-01-02 17:00:00,277.99966,275.98956,86.82566131730081,0.23927307,-1.4794617,100136.11,1.4305115e-06,41.14023,0.9165344,600.01294,1.4986855987144587,54702.684,14341.066,253.7755,273.90033,24.744019,8.059906,-4.006363,7.649994
2025-01-02 18:00:00,278.20157,276.7481,90.32539907264528,-0.062561035,-0.9070282,100056.734,4.7683716e-06,30.136518,0.7206421,682.04675,0.909183171146228,54660.934,14283.867,253.67197,273.99075,26.974533,8.135574,-5.348755,7.9836426
2025-01-02 19:00:00,278.27585,277.12054,92.24404952594404,0.18995667,-0.78015137,99985.47,1.3828278e-05,24.409697,0.6005554,535.35547,0.8029443919664461,54609.664,14229.047,253.86757,273.89465,29.047531,7.9974823,-4.3939667,7.397354
2025-01-02 20:00:00,278.63684,277.50763,92.43443026792863,0.16610718,-0.8086853,99916.0,1.7166138e-05,23.226944,0.90127563,614.7863,0.825568597806168,54553.668,14172.445,253.9691,273.9354,30.868408,7.7677307,-3.6523285,6.5796356
2025-01-02 21:00:00,277.93292,277.00323,93.6985922937316,0.44873047,-1.1690826,99870.78,1.4305115e-05,32.374084,0.89590454,689.575,1.252243251261184,54499.703,14141.008,253.81354,274.00937,32.719162,7.7758484,-3.9988098,5.7165833
2025-01-02 22:00:00,277.92673,276.9336,93.28137089742326,0.59562683,-1.6152496,99816.36,2.1457672e-05,46.627136,0.99069214,831.03394,1.721569804253086,54468.242,14139.141,253.44792,273.9219,34.07451,8.13559,-4.346924,3.2340393
2025-01-02 23:00:00,278.00616,276.8943,92.51013499749403,0.3040924,-0.3628235,99755.64,1.9550323e-05,41.604603,0.95806885,724.55536,0.4734058300126964,54368.35,14090.504,253.54863,274.76425,34.845108,6.765381,-6.7363434,4.376053
2025-01-03 00:00:00,278.12476,276.85388,91.48835294269804,1.0046082,-0.68013,99710.83,1.2874603e-05,44.55217,0.9880676,789.29474,1.2131836021011988,54280.33,14057.23,253.45639,274.90198,35.543915,7.022064,-7.135437,3.7697906
2025-01-03 01:00:00,277.97736,276.37372,89.35645966723442,1.4217529,-1.4485016,99665.82,1.1920929e-05,54.61027,0.9885864,854.80725,2.0296645520531147,54234.473,14011.855,253.19931,275.17218,37.19641,7.4578705,-9.186249,2.5746613
2025-01-03 02:00:00,277.85315,276.13266,88.61087601457076,1.2276611,-2.0443726,99668.21,1.2397766e-05,65.45145,0.8596802,1107.3356,2.3846616330381067,54178.07,14010.629,252.63834,274.85278,38.112,6.7355194,-12.039124,-1.099472
2025-01-03 03:00:00,277.95764,276.0564,87.49367114122693,1.3847656,-1.0479279,99658.81,5.2452087e-06,56.303635,0.37686157,1319.9916,1.736585342141805,54140.71,14026.148,252.15154,274.8683,39.653107,4.9630737,-12.211517,-4.272476
2025-01-03 04:00:00,277.47348,275.54977,87.30810281471612,1.8654022,-0.6763916,99626.44,0.0,67.66041,0.19799805,2148.1514,1.9842456915199285,54067.973,14012.523,252.002,275.12775,39.491623,2.5692596,-11.416336,-7.2239532
2025-01-03 05:00:00,276.89502,275.02176,87.56727489134498,1.8297119,-0.88619995,99653.89,0.0,78.460266,0.21246338,2392.7173,2.0330263127617436,54043.0,14039.617,252.06638,275.38168,37.72325,0.39500427,-10.823196,-9.480255
2025-01-03 06:00:00,276.31073,274.50952,87.96531387564637,1.8443298,-0.925827,99668.11,0.0,87.69896,0.1736145,2586.5144,2.063663743223939,53996.457,14051.598,251.79823,275.36365,35.43187,-0.44126892,-11.375336,-10.963882
2025-01-03 07:00:00,276.02914,273.97086,86.32765698508467,1.8388062,-0.98724365,99703.375,0.0,93.93418,0.1473999,3345.5015,2.0870693006279795,53968.316,14076.371,251.34012,275.11044,31.98494,-0.03274536,-11.973129,-11.200912
2025-01-03 08:00:00,276.2483,273.0725,79.65390352744268,1.9983826,-1.2519989,99775.805,0.0,113.72554,0.14230347,1131.8541,2.358184526618723,53949.418,14124.777,250.56082,274.82782,27.524246,0.33518982,-11.800018,-10.568939
2025-01-03 09:00:00,279.03552,274.51904,72.76064296489498,1.6846924,-1.544342,99854.92,0.0,166.82454,0.07846069,1261.3374,2.285427902074743,53948.945,14181.59,249.56413,274.75348,23.617004,0.36987305,-11.041733,-9.35585
2025-01-03 10:00:00,281.31885,274.7611,63.31380759509933,1.2198639,-1.177185,99884.44,0.0,204.19391,0.03314209,3631.2715,1.6952381716880405,53956.22,14259.0,248.66885,274.8863,20.342636,1.1186218,-11.834778,-6.4505463
2025-01-03 11:00:00,282.64166,272.88828,50.58810507591552,1.0859528,-1.4724884,99851.11,0.0,348.6062,0.0059814453,1223.011,1.8296217018723844,53930.54,14241.156,247.89394,274.6847,17.94252,0.8105469,-11.8320465,-4.581085
2025-01-03 12:00:00,283.42743,271.07086,42.01480950053516,1.2378082,-1.8181915,99819.22,0.0,500.81567,0.011932373,1426.7544,2.1995430140507573,53913.875,14215.926,248.2014,274.6167,16.044983,1.3771515,-13.761795,-4.4794006
2025-01-03 13:00:00,284.47156,271.5241,40.52762625085835,0.97579956,-1.4514008,99829.58,0.0,572.6695,0.0357666,492.3036,1.7489279755143818,53962.35,14220.656,248.32114,274.63422,14.776657,1.1449738,-16.24382,-4.3066254
2025-01-03 14:00:00,284.4942,272.62817,43.87144818933059,0.23553467,-0.9449768,99818.586,0.0,282.03918,0.0059814453,,0.9738879469991653,53992.797,14201.941,248.70084,274.5808,13.150772,0.64134216,-19.446136,-4.044937
2025-01-03 15:00:00,283.3338,275.10327,56.64888710421052,-0.90763855,-0.13523865,99877.414,0.0,162.5706,0.0,,0.9176585584518488,54085.688,14235.633,249.80571,274.47137,10.246414,-0.15000916,-20.887558,-3.672287
2025-01-03 16:00:00,279.81183,274.0421,66.64685686926528,-1.5971375,-0.16749573,99948.97,0.0,77.69133,0.0,625.8408,1.605896327125286,54165.766,14268.531,250.28563,274.2169,8.596329,-0.5054321,-19.657928,-3.136261
2025-01-03 17:00:00,278.57318,274.6938,76.07496307307456,-1.5835724,-0.53756714,100054.85,0.0,72.95313,0.009033203,555.3144,1.6723277119181932,54272.2,14320.516,250.45273,273.8628,9.92717,-0.48924255,-17.01059,-3.025467
2025-01-03 18:00:00,278.2322,275.1223,80.32181209317979,-1.812027,-0.49536133,100134.83,0.0,80.918594,0.043884277,337.42358,1.8785166211637228,54359.85,14351.586,250.55745,273.51132,12.014496,-0.31350708,-15.043137,-3.3392181
2025-01-03 19:00:00,277.88632,274.8599,80.75313133798937,-1.5648346,-0.66729736,100204.99,4.7683716e-07,66.90584,0.17025757,657.0393,1.7011740334310683,54420.32,14383.008,250.57193,273.24927,12.397934,-0.006011963,-14.34874,-3.7700653
2025-01-03 20:00:00,277.75812,274.30884,78.32379802768553,-2.041336,-0.96928406,100263.67,0.0,46.938755,0.3383789,552.45593,2.2597708410071324,54463.44,14416.027,250.53078,273.11804,12.789871,-0.12197876,-13.228531,-4.214981
2025-01-03 21:00:00,276.84973,273.4135,78.25563191675447,-1.7489471,-1.0802765,100323.32,4.7683716e-06,33.090916,0.40542603,165.7381,2.0556783004766728,54514.516,14457.66,250.48157,273.09494,13.864044,-0.25656128,-11.8923645,-4.022751
2025-01-03 22:00:00,276.47626,273.9311,83.40207461261542,-1.7792969,-1.4489594,100389.73,5.722046e-06,40.349865,0.8695984,121.96364,2.2946417587932917,54547.52,14499.547,250.7623,272.4436,15.132904,0.3710327,-10.3689575,-4.673294
2025-01-03 23:00:00,276.7948,274.03003,82.1335926811062,-1.1244202,-1.6514587,100374.15,7.6293945e-06,31.649746,0.8529053,121.85397,1.9979080619422231,54576.438,14483.398,250.74532,273.15643,14.494873,0.6083069,-10.123749,-3.3907013
2025-01-04 00:00:00,276.65735,274.4184,85.28040557592509,-0.6444702,-1.7649536,100364.43,6.198883e-06,52.510845,0.839386,121.383514,1.8789366803703096,54579.62,14463.906,250.49889,273.33612,14.244675,1.2267303,-9.088837,-2.5323486
2025-01-04 01:00:00,275.38815,273.3789,86.5677173261393,-0.8647156,-1.6218872,100345.16,6.67572e-06,44.54236,0.7682495,123.50491,1.8380019473349856,54559.42,14437.441,250.27953,272.945,13.547424,0.96650696,-8.180328,-1.5064697
2025-01-04 02:00:00,275.48776,273.1283,84.40947850737291,-0.6512604,-0.87428284,100390.68,5.2452087e-06,42.43325,0.71795654,125.800354,1.0901883291095285,54576.516,14462.027,250.14212,272.68573,12.557007,1.0293579,-7.602646,-0.6077423
2025-01-04 03:00:00,275.45786,273.47842,86.76171761895272,-0.50575256,-1.1168976,100412.14,1.3828278e-05,37.539326,0.7111511,106.989624,1.2260692887566809,54576.695,14465.617,250.08278,272.7129,11.628265,1.4848785,-7.1211395,0.032699585
2025-01-04 04:00:00,275.62253,273.7338,87.34849655691924,-0.6141205,-1.638443,100408.734,1.4781952e-05,49.27293,0.74401855,102.88313,1.74975411208811,54557.938,14452.617,250.03055,272.68753,10.749374,2.0006409,-6.335846,0.2688141
2025-01-04 05:00:00,275.6587,273.70795,86.96188516960042,-0.6872711,-1.6596069,100456.81,1.1444092e-05,60.16149,0.8060913,100.42583,1.7962841165647545,54576.188,14480.789,250.00371,272.57935,10.367523,2.164444,-4.9949646,0.5419922
2025-01-04 06:00:00,275.5877,273.20255,84.26413583930447,-0.6346588,-1.3751831,100482.36,1.7642975e-05,57.233162,0.8328247,128.44702,1.5145693615490343,54569.223,14490.16,250.12746,272.32925,10.608582,1.8887177,-3.8526917,0.79559326
2025-01-04 07:00:00,275.64603,273.36658,84.91858807621277,-0.44721985,-1.2595062,100556.83,5.1021576e-05,55.22188,0.92977905,150.307,1.336548338846172,54591.156,14539.246,250.43787,272.05353,11.407547,1.8660583,-3.7462463,0.9470215
2025-01-04 08:00:00,275.8281,273.7151,85.96664488772151,-0.79818726,-1.6377716,100601.266,2.336502e-05,66.35749,1.0,124.52057,1.8219217095673643,54615.336,14567.145,250.89407,271.8285,12.894516,1.4909515,-4.4977417,0.92477417
2025-01-04 09:00:00,276.8883,274.72977,85.79860498663473,-1.2089081,-1.390976,100654.7,1.8119812e-05,145.4115,1.0,200.36882,1.8428979968575607,54670.703,14603.969,251.69203,271.6089,15.075363,1.0592804,-6.2570496,1.0088348
2025-01-04 10:00:00,276.87756,273.3537,77.76524287904414,-1.7198029,-0.89198303,100726.016,2.2411346e-05,310.01096,1.0,221.49217,1.937357927863716,54703.355,14623.645,252.57634,270.93042,16.879822,1.7808533,-8.8077545,1.0671692
2025-01-04 11:00:00,277.84863,274.8734,81.04399894729917,-2.0214996,-0.32128906,100709.125,2.2411346e-05,396.5808,1.0,229.43465,2.046872563907153,54729.207,14602.16,253.82227,270.43704,19.226059,0.9686737,-12.599258,1.3032532
2025-01-04 12:00:00,278.64185,275.6777,81.2171857156743,-1.5463715,0.04348755,100663.39,2.336502e-05,463.18146,0.99401855,224.49356,1.5469828644872743,54718.875,14569.426,253.99655,270.38666,20.424316,1.3976746,-13.636765,1.9532776
2025-01-04 13:00:00,278.79376,275.37445,78.6518252542392,-1.3560638,0.042282104,100594.97,2.527237e-05,431.95544,0.9880676,289.75516,1.3567228184080589,54707.31,14513.656,254.29753,270.57697,21.255219,2.0931396,-14.414581,2.567871
2025-01-04 14:00:00,278.88257,275.0442,76.3503794784715,-1.1685028,0.20056152,100569.88,3.4809113e-05,540.0717,1.0,355.80664,1.185590029020382,54744.78,14503.121,254.7297,270.57184,21.891327,2.9360657,-16.192673,2.8582153
2025-01-04 15:00:00,278.75824,274.77216,75.52752403015289,-0.48518372,0.13197327,100542.97,3.33786e-05,239.59851,0.98928833,386.6908,0.5028122772442328,54788.71,14481.477,255.17793,270.43533,20.719604,3.3124847,-17.779846,3.3165588
2025-01-04 16:00:00,278.44275,275.03125,78.64188745388564,-0.65919495,-0.26481628,100534.0,1.335144e-05,136.13239,0.9521179,510.48257,0.7103982293464285,54823.473,14474.727,255.09149,270.3187,19.610367,3.4488068,-15.8293915,3.3231812
2025-01-04 17:00:00,276.95636,274.21417,82.28834618129738,-0.53697205,-0.7626343,100548.66,3.8146973e-06,44.17578,0.95858765,454.01807,0.9327111332120424,54887.285,14491.031,255.12773,270.29596,19.466614,3.6777496,-14.307571,3.673294
2025-01-04 18:00:00,276.16418,273.89264,85.02575101208265,-0.47123718,-0.8579712,100545.97,1.9073486e-06,41.61838,0.70321655,363.2898,0.978866211411852,54935.703,14491.191,255.68677,270.35117,20.389343,3.787918,-14.88295,4.1441345
2025-01-04 19:00:00,274.9851,274.10754,93.90233652802038,-0.5832367,-0.9585266,100557.72,2.193451e-05,37.62893,0.71780396,215.52951,1.1220241936493394,54996.574,14499.543,256.06238,270.48767,22.141617,3.9216003,-14.348816,4.3220673
2025-01-04 20:00:00,275.0313,274.41388,95.6761769246261,-0.6214447,-1.0838013,100528.0,4.196167e-05,42.799934,0.9015503,174.79164,1.2493273282209831,55038.51,14474.633,256.1387,270.57617,22.614273,3.4333801,-11.860657,4.205002
2025-01-04 21:00:00,275.48645,274.8025,95.2376092530302,-0.38098145,-0.9957733,100493.125,2.5749207e-05,41.084618,0.97613525,164.09842,1.0661666521876365,55052.4,14448.363,256.63297,270.53204,20.995712,3.49823,-9.146362,4.4431915
2025-01-04 22:00:00,275.7873,274.94598,94.18455925406964,-0.43136597,-0.38238525,100529.19,1.001358e-05,46.013462,1.0,153.88744,0.5764504137318347,55123.44,14462.598,256.83124,270.41528,22.632294,0.79107666,-8.360687,3.5979614
2025-01-04 23:00:00,275.96338,274.84283,92.3323580158037,0.96429443,0.04446411,100455.5,5.38826e-05,30.901096,1.0,141.54103,0.965319017116682,55119.746,14392.008,257.57062,270.26968,22.327393,1.2267151,-8.764816,3.9903717
2025-01-05 00:00:00,276.2159,275.00598,91.76012437905332,1.2939148,-0.5899658,100389.83,0.00015687943,51.895832,0.9899597,142.93286,1.422067211783142,55095.004,14343.633,257.2196,270.48566,21.914291,3.1562653,-13.454056,6.272888
2025-01-05 01:00:00,276.31873,275.04132,91.32569108458254,0.73280334,-1.5268707,100396.42,3.671646e-05,67.40993,0.9833069,173.8283,1.6936159156177193,55122.332,14354.918,257.3357,270.66763,20.623505,4.3128357,-10.93248,6.622986
2025-01-05 02:00:00,276.28656,274.9914,91.20780989221792,0.33947754,-1.2950745,100331.055,5.2452087e-06,59.025616,0.99331665,304.575,1.3388289512535578,55135.1,14309.352,257.44452,270.75006,20.074646,4.5129395,-8.1063385,6.5253906
2025-01-05 03:00:00,276.28036,274.74524,89.6557447431574,0.62498474,-0.91856384,100269.59,9.536743e-07,44.210083,0.9945679,306.4417,1.1110200058452653,55134.797,14270.691,257.47302,270.94357,19.95578,5.30896,-5.302414,6.302353
2025-01-05 04:00:00,276.30646,274.6153,88.66161118166033,0.7013855,-0.8038025,100220.3,0.0,43.736343,0.9866333,308.4229,1.066789613099275,55122.848,14239.254,257.4816,271.28165,18.6837,5.7890625,-3.732071,5.9431305
2025-01-05 05:00:00,276.33136,274.47394,87.6133015539353,0.6253052,-0.51504517,100192.14,4.7683716e-07,38.80164,0.9805298,341.84943,0.8101099433332299,55120.316,14228.262,257.11084,271.51987,17.099579,5.7389374,-2.45755,5.795227
2025-01-05 06:00:00,276.29584,274.28406,86.64430139916995,0.78414917,-0.20437622,100199.07,1.9073486e-06,37.273037,0.99401855,344.20297,0.810345333862778,55127.613,14241.301,256.51886,271.75302,15.77948,5.712616,-0.7962494,6.1908264
2025-01-05 07:00:00,276.26517,274.25226,86.63415758089614,0.8457184,-0.28227234,100207.45,3.33786e-05,40.77791,0.9992981,230.50685,0.8915813401073599,55141.113,14254.293,256.29718,272.13147,15.822449,5.7833557,0.51171875,6.399933
2025-01-05 08:00:00,275.05035,273.18317,87.42953599133335,1.0514984,-0.4086609,100197.44,2.861023e-06,46.342213,0.9847412,787.7812,1.1281190612658625,55156.133,14256.922,256.48962,272.61914,16.189316,5.922241,0.78515625,6.669998
2025-01-05 09:00:00,277.77228,275.55557,85.53820445202919,0.8349457,-0.35598755,100204.86,0.0,73.635925,0.9711609,442.36176,0.9076681429374354,55188.242,14274.523,256.57962,273.1019,15.837021,6.189209,0.2513275,6.9500275
2025-01-05 10:00:00,277.20737,273.86163,78.82430911754759,0.5432739,0.42977905,100281.03,0.0,185.50891,0.9871826,446.87323,0.6927167980063083,55237.656,14280.266,256.5115,272.8177,15.779877,4.10524,1.7705536,9.093552
2025-01-05 11:00:00,277.5735,273.62357,75.5196514063776,0.8115387,1.4972534,100272.73,0.0,254.98425,0.99261475,570.86426,1.70304515659722,55203.15,14265.152,256.19568,272.62286,15.786392,3.9612274,2.7939758,9.001053
2025-01-05 12:00:00,277.82086,273.55518,73.8595850438441,0.79273987,1.1404572,100225.414,1.9073486e-06,261.5612,1.0,675.78357,1.3889129297833818,55128.414,14243.574,255.64256,272.61047,15.827637,5.133194,1.8826447,8.364105
2025-01-05 13:00:00,277.7732,273.4428,73.50601552173087,0.85832214,0.36354065,100182.61,4.7683716e-06,271.78516,0.98999023,728.7427,0.9321366317319592,55101.543,14220.461,255.67148,272.61752,15.41687,5.2840424,2.0274048,6.846985
2025-01-05 14:00:00,277.82065,273.4273,73.18077260271811,0.9828949,0.16311646,100127.67,2.193451e-05,254.88333,0.982605,733.39056,0.9963379767774296,55073.785,14191.656,255.6459,272.77563,15.464111,4.974289,2.502777,6.2341156
2025-01-05 15:00:00,277.75433,273.68753,74.91635686623398,0.9182129,0.1672821,100079.69,6.67572e-06,208.82965,0.9866638,681.04114,0.9333264330912416,55061.676,14167.898,255.60782,273.28152,15.202499,5.1747284,2.4384918,6.941147
