Datetime,HS,ES,PM25,QV,QG,Q,PM25_pred
2025-06-18 22:00:00,4.527871297876404,5.018530799181408,14.0,0.3466406654233355,0.5573657752511217,0.4395516388517305,21.004040626510534
2025-05-19 08:00:00,4.597851396076857,3.8920780170268485,7.0,0.2918731433323716,0.012180267662185475,0.059624600704673174,20.875640104952023
2025-02-20 13:00:00,4.352419335795042,4.134414399319018,50.0,0.49443783333772395,0.3205985016217051,0.39814071446306104,21.004040626426093
2025-04-08 06:00:00,4.504604179193175,5.208561733925501,6.0,0.3656348206358526,0.3395157999172966,0.3523333628905993,21.00404062493605
2025-02-06 04:00:00,4.5336393544662155,5.304727866403637,68.0,0.34198543170343126,0.25932811789605953,0.2978026835868378,21.004040579413097
2025-03-25 14:00:00,4.503892076392197,4.186476885176265,25.0,0.36622123788386457,0.46434888733090496,0.41237655647274507,21.0040406264798
2025-06-12 04:00:00,4.19143780351536,5.272312098833746,,0.6224401757891938,0.2842817741701286,0.42065234753667874,
2025-02-18 16:00:00,3.889198370250708,4.006042267045979,32.0,0.7489859356600534,0.08286307769162703,0.249125028402477,21.004039651837157
2025-03-07 10:00:00,4.760264583041572,3.7119325002520718,42.0,0.18319826199724487,6.853549998300782e-05,0.003543386019332249,17.477613086758176
2025-03-11 16:00:00,3.6874968710218345,4.061261319965352,20.0,0.7082361378463936,0.16177722046309512,0.3384914678574736,21.004040622774586
2025-06-12 06:00:00,3.6795899326298676,3.7552635249646826,,0.7046199154003874,0.0003245448027577693,0.015122193341668888,
2025-02-18 14:00:00,3.830597998484506,3.7541450289703335,31.0,0.747902039417215,0.0003126570391226347,0.015291724467762505,19.14480045499158
2025-02-04 09:00:00,5.029430153252003,3.6354530595502674,33.0,0.06896496045315469,2.3647562974301284e-06,0.0004038382405538353,16.866497294614167
2025-03-24 16:00:00,4.850545621008414,4.486783793250526,8.0,0.13582871482716694,1.1367873732426057,0.39294830186589946,21.004040626391237
2025-03-25 16:00:00,4.650722351834377,4.067732622800287,12.0,0.2533892301287573,0.1733696421902422,0.20959484765204414,21.00402921355343
2025-03-06 12:00:00,4.648891359057082,3.849561400540736,40.0,0.25467503731050617,0.004729113688556957,0.03470428222970284,20.41189435059946
